respondent_id,xyz_vaccine,seasonal_vaccine
26897,0.05573813350475282,0.36558431896481297
26898,0.22926495713575337,0.6562629265799228
26899,0.06374173267413742,0.09091654740344925
26900,0.10680894240829386,0.2970520103101269
26901,0.008456011686785328,0.27952620907538733
26902,0.2041862081940995,0.9292941230480356
26903,0.19537539983770413,0.06988827588938125
26904,0.044204167633705285,0.31018350299937825
26905,0.37484773084634365,0.7929469850932663
26906,0.06848823903255873,0.3546928918661255
26907,0.015209029866336583,0.6207483092425625
26908,0.13747383137608044,0.7352677465312734
26909,0.07860162329437609,0.2657919957047591
26910,0.08752647275399046,0.20781152482233547
26911,0.04791165287529987,0.08670034780418094
26912,0.5080502043154754,0.9603103119625721
26913,0.7916876995901221,0.8939824245763072
26914,0.0823848324408476,0.21636841886918035
26915,0.12723043718979143,0.653781555896575
26916,0.07811410927240607,0.33089767127095965
26917,0.0061458936872409945,0.016928131703701044
26918,0.7357783312487369,0.906685153810554
26919,0.31652673332613596,0.5977503963198002
26920,0.03126639962765564,0.14446347838474688
26921,0.12309084976919601,0.8485600068401393
26922,0.05792284911298254,0.6558987566206574
26923,0.1087863790756582,0.5509505404411128
26924,0.6081815394971841,0.8640759778855475
26925,0.11691394338728643,0.5753658197402212
26926,0.6169920207842455,0.46136142733084023
26927,0.2708019956641482,0.5853540093013572
26928,0.051919913747133645,0.5209897801162751
26929,0.08687944530790612,0.166082264612008
26930,0.6929858385192362,0.9170885441581327
26931,0.12134413923132085,0.44154075730278236
26932,0.06544202648723992,0.8801647261885881
26933,0.09465694916625696,0.7524004561327337
26934,0.49071590104998225,0.6564231543628192
26935,0.1440044455740509,0.45939083919154966
26936,0.49262968782151284,0.29274904524618584
26937,0.29612017448293665,0.772755198425596
26938,0.08585784814754578,0.05436859975155161
26939,0.030869651223603647,0.03766269832242959
26940,0.07425637987074947,0.1462722015615937
26941,0.05301044961619248,0.44806998672603704
26942,0.5510481922102897,0.7630641150882759
26943,0.14236637785564552,0.6762806943176344
26944,0.0696535329499236,0.15093118471828876
26945,0.1233872498154103,0.6109287505331941
26946,0.13546906578228543,0.710820140751131
26947,0.14818371135979716,0.5876714205411228
26948,0.013865769313434733,0.05713309216445401
26949,0.02476568315729821,0.06390567558026641
26950,0.034131397624587514,0.5001445715923177
26951,0.07371673190683628,0.3200948040611005
26952,0.8306859747912912,0.9405443826514345
26953,0.7917305473523369,0.976062530022084
26954,0.0568905676091158,0.18635324275223722
26955,0.1823338729373889,0.6186315905546405
26956,0.10118049846074599,0.24649651212586418
26957,0.029461212685558888,0.9032115607029974
26958,0.2739684564362629,0.7146912900235399
26959,0.04292016472409379,0.19368091133761092
26960,0.03647487240993662,0.04322688507416084
26961,0.21775409028707318,0.5487131448214537
26962,0.15943720551555773,0.9143055781735729
26963,0.15221949339354102,0.2859117640891609
26964,0.11052019927806808,0.2843917996857353
26965,0.8193038115539297,0.9417881419341624
26966,0.0135873449696323,0.02954488995144301
26967,0.1355825124499789,0.4157421103183745
26968,0.04525734565141012,0.8266447693730804
26969,0.04108524985144083,0.23009873018110374
26970,0.6641073089179363,0.3235022837366271
26971,0.09760753699590088,0.3217886190091819
26972,0.006393425287405917,0.024016586301001074
26973,0.056368773399549224,0.12452377347032037
26974,0.09382599704639843,0.32583200567748005
26975,0.07732587117318929,0.6478300787042874
26976,0.8629621449600476,0.5485016661356865
26977,0.05684587375136612,0.3086944450617142
26978,0.029445440142239026,0.8067521574584637
26979,0.27009659253783425,0.6313503247009699
26980,0.04680555524047797,0.11840701628632679
26981,0.053622053847010194,0.23234303317053304
26982,0.7149549345823387,0.8725703663988604
26983,0.17493291140887893,0.5910325077550126
26984,0.09661807813300101,0.15926110862389398
26985,0.01989723050647737,0.07846052147051669
26986,0.20337174749730139,0.5991635024051191
26987,0.06129955881229187,0.18406140007416455
26988,0.04317491497922303,0.12606369483141272
26989,0.32151199790702406,0.7717285541557596
26990,0.014689979551178668,0.06417834717849985
26991,0.3128524581539237,0.5297147943888005
26992,0.2883869668759277,0.4281023614762173
26993,0.14771225434187546,0.8588044102777301
26994,0.16870683113738286,0.3720402920196955
26995,0.1434685268932097,0.39843112022598504
26996,0.2401052837066486,0.32666268584232827
26997,0.017611907245460474,0.05906578359087328
26998,0.054004661864341476,0.0741683009792179
26999,0.3685659370927115,0.5187216935131184
27000,0.12459781275651009,0.39685239101370484
27001,0.04856236864993158,0.802894613233559
27002,0.012033148135868733,0.2221228087212243
27003,0.023182298351544388,0.053223323271601355
27004,0.09628484519960703,0.26985903524125565
27005,0.33134422767158395,0.7556490461749209
27006,0.8064339290632998,0.9234570960722834
27007,0.06483948502633154,0.18140960831951833
27008,0.04727785353653566,0.060873775835945165
27009,0.05004672965178277,0.25928705941751
27010,0.10814967780515032,0.19110674562256247
27011,0.08299547807794554,0.1503457079587456
27012,0.29856800704520925,0.583615297409693
27013,0.1035923842625266,0.4216474257759356
27014,0.030926641207101323,0.29122573275570585
27015,0.06758600142439011,0.17434852919479155
27016,0.17638689976318275,0.4200966186355183
27017,0.47373067493575877,0.7441902747256508
27018,0.08769956252202527,0.301393150862147
27019,0.9030362634269088,0.9618722273230061
27020,0.19525941633581023,0.23384150944992582
27021,0.12636792001511885,0.4846309735303377
27022,0.17265946802058263,0.2946267651685423
27023,0.16567846532933123,0.1879133951303215
27024,0.09344324371211774,0.2859791408574874
27025,0.04548947303102646,0.020860967555162327
27026,0.0987584621765375,0.3711452485503311
27027,0.10079569683131248,0.7702677625649358
27028,0.36669468348709505,0.8704735454997463
27029,0.07589771636247171,0.31325820744184407
27030,0.1165513579033276,0.20203190418037334
27031,0.23463516291020822,0.8324475579512013
27032,0.14968801063048293,0.4385705390356641
27033,0.325084880428555,0.742958414641647
27034,0.008694553365964296,0.6543735882687036
27035,0.14459619200407092,0.29063841856092
27036,0.21027108308076947,0.6847101637008695
27037,0.5885066723403296,0.796972281965114
27038,0.045619911164079596,0.03342873389234492
27039,0.7570492505171589,0.9276377884191676
27040,0.1657648207730853,0.15345075425087842
27041,0.15175124238192345,0.5832498676192085
27042,0.06923690903308595,0.5073113208510573
27043,0.5606440584719364,0.800608263081859
27044,0.00975616244861811,0.03629350454475942
27045,0.18220740253987852,0.6468756814261909
27046,0.06945192483709074,0.12685142609940528
27047,0.5000008432461206,0.40682969833232957
27048,0.13556673482581846,0.3628054702001731
27049,0.25101045840178243,0.8865331799250007
27050,0.05051145757481294,0.5783376280132843
27051,0.11226139975759768,0.23817215731159952
27052,0.10874185530568015,0.24375124684289065
27053,0.8880393222128804,0.9673603173781405
27054,0.03715468091038798,0.08185298135456603
27055,0.10689887021834238,0.8529068618661608
27056,0.014870434727909115,0.028151182287169244
27057,0.034115321740570206,0.03870127804068334
27058,0.8626249970593046,0.9578355632776747
27059,0.06695876434523296,0.21863235795253663
27060,0.02741400660804247,0.42638653474910504
27061,0.09411545171696983,0.4872368795038433
27062,0.08034763118943708,0.5078803280247767
27063,0.08702643307856488,0.6032242650421434
27064,0.2237607818501368,0.6208159944028633
27065,0.06015605959417956,0.2907698630409226
27066,0.049994347310220046,0.5936705691006228
27067,0.3402849087826745,0.6245850777873914
27068,0.8749814993341597,0.9420655563152536
27069,0.560956472353684,0.9485333010612589
27070,0.0659923732498407,0.10208805793489213
27071,0.05665476673632485,0.08750786846433115
27072,0.08808566408809605,0.680306853120563
27073,0.026787401971632995,0.8463580021087724
27074,0.0382288688134028,0.3074746960577147
27075,0.674669146608721,0.8217313762649042
27076,0.5634789159954242,0.6968350322686664
27077,0.029453128555844036,0.08670457305870291
27078,0.2982785637237341,0.8372338882397509
27079,0.29970114452381297,0.9338520427510533
27080,0.07025355220323214,0.22389269896137437
27081,0.01902522433419849,0.6957744160567761
27082,0.19502237020060167,0.400402639200614
27083,0.04849876714004292,0.20582797825211155
27084,0.8685827979648938,0.7102254836162776
27085,0.042311680983538394,0.01876536521797686
27086,0.064673874147318,0.08037443979312509
27087,0.19197077767050166,0.2782003645629595
27088,0.21173697526891586,0.7444860109556486
27089,0.20266595940560136,0.2286614738580584
27090,0.23727508169058037,0.5992837638068929
27091,0.5281354385234441,0.15019764311767397
27092,0.1064771865552588,0.26864354073610325
27093,0.1830850698163844,0.30920347169152496
27094,0.009364870593560646,0.05681923863560911
27095,0.06890034463675887,0.5280566463765405
27096,0.026164091757820317,0.2539567577912893
27097,0.6003535511659044,0.7675181965298143
27098,0.5389732186468863,0.8478398355565842
27099,0.16226218946741164,0.4755992541009925
27100,0.0547511959035298,0.7440647290838893
27101,0.07188546786423132,0.6199806452469218
27102,0.1059383819275203,0.8324721139442401
27103,0.017893119537468118,0.0516078490401429
27104,0.2915350505765648,0.480138600756276
27105,0.05667554655375181,0.49756751911756303
27106,0.6861682053495267,0.9138342885513019
27107,0.4146765763311298,0.692471062339237
27108,0.10031137454561313,0.2583649943056911
27109,0.08964860431191853,0.23423386578347774
27110,0.1295419526747809,0.4941752304934099
27111,0.04278535719368937,0.4038896524618215
27112,0.21469919615532912,0.6123067864308359
27113,0.1185029088738889,0.3114699310203368
27114,0.07808798687840583,0.20841254528649153
27115,0.5108442116928751,0.8403678269477155
27116,0.14514503298790887,0.9168243227325014
27117,0.07412673807082602,0.12527273108638037
27118,0.167983269421459,0.5879247341915161
27119,0.08870838673956595,0.46438389437017996
27120,0.32806099908458514,0.9813581052028075
27121,0.014714858472488558,0.6777109399967911
27122,0.04241951426465054,0.24272449516742328
27123,0.05375466187000334,0.11011620963553194
27124,0.04658039915088147,0.09629161107497812
27125,0.034884882873184433,0.07408759091571106
27126,0.38629551246347693,0.06399970682175618
27127,0.09310383249838357,0.15602507228557289
27128,0.17141010342256047,0.5936148850435279
27129,0.5959626930722319,0.6136906202504092
27130,0.11102872171277593,0.21604037347212526
27131,0.045678953682571764,0.06273878261041331
27132,0.4951921096239254,0.9283519629879027
27133,0.08526512211716276,0.5791060343834917
27134,0.6306568189207681,0.9139315246025479
27135,0.1810915312441209,0.5592347388452917
27136,0.08786226157616099,0.5791800962691331
27137,0.06498677897913045,0.17679686285046178
27138,0.154386471002102,0.5043939036757377
27139,0.10993351854761589,0.10535903841912672
27140,0.8916272113085876,0.945447367833113
27141,0.5580121193980769,0.8273984584668814
27142,0.07486026377284284,0.2974696842393306
27143,0.3053445476729037,0.5235554707785923
27144,0.057253901471117065,0.05071183017637276
27145,0.47890527201449345,0.6874912243830473
27146,0.039699174545929056,0.919071958744246
27147,0.05947131275432279,0.26457217125233845
27148,0.2299025485265292,0.30221334178202963
27149,0.3066263512927161,0.18814586983274503
27150,0.661176909323428,0.9696003940056547
27151,0.14982967559427973,0.7369187205035072
27152,0.031066167298631268,0.24781405566253395
27153,0.25242918451328306,0.8381291626729745
27154,0.6895385657392153,0.8712409773091074
27155,0.16128085774021025,0.6776100078921611
27156,0.0153671995484454,0.3632230875940348
27157,0.012223975058478978,0.4735968107010884
27158,0.08389135871802118,0.4198167857178793
27159,0.051863847267637625,0.21452062014990694
27160,0.20333045452789633,0.18282049591887967
27161,0.28797627468083126,0.4952732445676048
27162,0.1798364171664672,0.9309961221593066
27163,0.6666705228424628,0.5561019936523487
27164,0.20762583475789062,0.1233746428882515
27165,0.41513912051179347,0.5693109002196391
27166,0.08700802746445516,0.16071942073079995
27167,0.11822924387947313,0.4215407737573402
27168,0.14063522756884153,0.6461928164842634
27169,0.4170449896863166,0.6242395694900308
27170,0.37198015308169924,0.8221247765639649
27171,0.048449946186438574,0.34082533686994765
27172,0.05345178369284123,0.8676981851357349
27173,0.21184130751043095,0.509823145987509
27174,0.056933483438061754,0.09531040575146599
27175,0.0733418259338708,0.15608989008679033
27176,0.5688376373826767,0.958006606794792
27177,0.8302086012824869,0.9519147999287888
27178,0.1544403995094649,0.37754466865214276
27179,0.0691977740780303,0.23533500920491135
27180,0.2712080778122503,0.3644716142043393
27181,0.03352115136630177,0.8084456792579642
27182,0.608716013537775,0.8990209914577479
27183,0.041918773805219946,0.5731810264116044
27184,0.03601751160032472,0.4178918762422448
27185,0.45954420885852826,0.7963149489801713
27186,0.13148361225479546,0.5656700998240314
27187,0.08297252248868267,0.1242676193924764
27188,0.06990877768617017,0.4639706624468796
27189,0.07439545401785846,0.510312948210317
27190,0.47154955437719187,0.7816765057679413
27191,0.16701734770040683,0.9516213114097951
27192,0.4907620895710937,0.7726649022155766
27193,0.017373450260900935,0.19701701817135941
27194,0.13619409929129028,0.38442548524645387
27195,0.046708122034251065,0.1965217730074766
27196,0.2794324378320359,0.27683611490395016
27197,0.05379854191913833,0.6844425954081289
27198,0.940001152624673,0.9909575881368345
27199,0.03022463380748163,0.12962764741080654
27200,0.27779555298268177,0.694721715724683
27201,0.7256660169630934,0.9253123270987116
27202,0.08066125103628058,0.03632060379924819
27203,0.05833294512320157,0.10567901544560945
27204,0.030827366950317688,0.09358489519971709
27205,0.0641376813894331,0.22943352004474074
27206,0.13153009077505798,0.22121534670213808
27207,0.07511605111521547,0.1617838253075507
27208,0.8109546417685496,0.7678809226499685
27209,0.12693932298419858,0.26538121108964985
27210,0.3187769891677055,0.3660409044999704
27211,0.12199859039144004,0.2797959031560955
27212,0.6191672574740023,0.9524510515979281
27213,0.5285355384302884,0.6159629669874297
27214,0.02692350523500162,0.06471240769639568
27215,0.15444248760407575,0.8228651275802586
27216,0.10641823302318593,0.9139059303248931
27217,0.10272878822549526,0.21953095282724458
27218,0.7422566356130021,0.9668273430929877
27219,0.45658565840737336,0.6851222253779451
27220,0.10946033413397636,0.3815705202082832
27221,0.21035619944743,0.6454203795957552
27222,0.21066911482098633,0.6036835323445856
27223,0.06191384127211161,0.6875367408287969
27224,0.23605960416668356,0.7501623598022519
27225,0.19816987415904574,0.2775850622217984
27226,0.02847255870288007,0.24650607151828538
27227,0.15647114604471082,0.33435844608648235
27228,0.48500481676079255,0.8253956560982457
27229,0.7050413212797388,0.9014190463039935
27230,0.22711691502336204,0.9768129877843666
27231,0.447528761163862,0.796881868357705
27232,0.10128215420824245,0.5390324887877607
27233,0.2916719997013003,0.13959374817679882
27234,0.05059980597551235,0.024222473684448638
27235,0.9031626624343869,0.961528955845226
27236,0.11440076820270048,0.914402303086084
27237,0.2867961445527652,0.5252764989130978
27238,0.3107206513965411,0.7548703322394845
27239,0.45935420326909016,0.17769755449587987
27240,0.09397560175810203,0.41230179210367174
27241,0.07901311409311328,0.21937050344344794
27242,0.09922230620213579,0.44956928256006684
27243,0.036345004092138616,0.07453038437821154
27244,0.05293698909801921,0.11131098844074225
27245,0.12559001685906668,0.4650703046252698
27246,0.8474391851567943,0.9551102388421567
27247,0.17562422170812567,0.9223431581328208
27248,0.1590592721383509,0.6803274598445173
27249,0.1223082959718172,0.6404023641463035
27250,0.09858476877210488,0.2780157245033361
27251,0.09753527431327247,0.306454094838197
27252,0.34165362174685127,0.6864657717940575
27253,0.07960855894292235,0.9133330375822131
27254,0.8845233957914492,0.9649618279331557
27255,0.1268298140952318,0.3297539105901695
27256,0.5733057997048239,0.954418770767882
27257,0.3665944020909248,0.5067510855556081
27258,0.46314212074908384,0.8162965822029058
27259,0.6145302143382604,0.9273613037520211
27260,0.14525445543276014,0.5757241506215056
27261,0.12566839805786348,0.6704457920147129
27262,0.2876186726252214,0.587161490867989
27263,0.08110385123559184,0.12755721588007363
27264,0.06190836896548626,0.07410855557548299
27265,0.058220658485898684,0.2387731685019382
27266,0.16247942567780932,0.38461202635072306
27267,0.13596559054375093,0.7533627898738763
27268,0.01611978500969859,0.1439163856979947
27269,0.700951279058837,0.33846201590125335
27270,0.03384102542682889,0.08825026387730606
27271,0.050176508691608536,0.3438424765009028
27272,0.010890432659685778,0.2929820157253848
27273,0.05209618833028683,0.16580157542370932
27274,0.09961707330763749,0.41561068182079225
27275,0.17557818502478847,0.3879683559744712
27276,0.011848633951695683,0.1277581990755358
27277,0.05382513834635365,0.8267665847081931
27278,0.14581778286007427,0.29234241354162527
27279,0.10957643725080184,0.28805037786079646
27280,0.23190006419361694,0.35062344945759316
27281,0.05974798747287667,0.30140263792174665
27282,0.07900342605178197,0.8990255746496395
27283,0.006865869106634,0.03312721055736439
27284,0.1775975763110276,0.3740425154926016
27285,0.10554563731485499,0.4381329568110195
27286,0.07308158419221564,0.22634520449750276
27287,0.17582184509987364,0.5050560371931236
27288,0.6115930481749469,0.8314402010688883
27289,0.2787455484524829,0.4448367678488474
27290,0.02005923748530693,0.06887831421514078
27291,0.7053350039686471,0.8540858435014098
27292,0.05882320754911679,0.6816135297014455
27293,0.12291248373646282,0.9660403023848826
27294,0.017877788791998053,0.04951950656525771
27295,0.2768058891234673,0.8515457499693243
27296,0.06954146572098573,0.7832781799615894
27297,0.056709312356778487,0.6755429756928969
27298,0.09385128829876911,0.30159717983532247
27299,0.317814248276409,0.7793300828980074
27300,0.16055966021455606,0.963233066837178
27301,0.00679511756886507,0.03299323482746638
27302,0.13967801177595923,0.5772169935318461
27303,0.024935170303209922,0.07499271611002703
27304,0.09827258120096824,0.7985554630663705
27305,0.0352946791159617,0.03861804423080418
27306,0.2135403929127209,0.5734098093816429
27307,0.6777777455349868,0.7677218742619224
27308,0.12660793054296982,0.1844870473603814
27309,0.5454746814023556,0.9688559749895719
27310,0.051718326138065755,0.1460192203464955
27311,0.11441538966961418,0.12787960045845617
27312,0.06592838399239806,0.3560820494576046
27313,0.08974688616344553,0.13473794827618418
27314,0.053412120074868834,0.06809108483678859
27315,0.1108610595500994,0.2857175169751197
27316,0.34367087900611976,0.7973987530853517
27317,0.06159184792372551,0.13530302762654142
27318,0.2479657987698332,0.32015956190927297
27319,0.4801983614425675,0.8791195075443052
27320,0.3678773867354293,0.6249918037077146
27321,0.03993190158489577,0.5390100939369304
27322,0.15306329013213366,0.049255656191970844
27323,0.0984749515282824,0.5992683201192399
27324,0.3789606782529534,0.6013809763563417
27325,0.7687037601733894,0.9454740730532333
27326,0.15610314564654101,0.6433647072526208
27327,0.13180274986323354,0.38305733760559973
27328,0.22992507113438818,0.5252187684114533
27329,0.10527971912636884,0.2971796223335625
27330,0.014857851457215746,0.4964248659275467
27331,0.09902100189852718,0.2042126981098858
27332,0.19298521040523006,0.9578368876754277
27333,0.6029398580438134,0.7093940287063669
27334,0.059099214219946156,0.04606826921975048
27335,0.16337798672781376,0.10402537485960357
27336,0.07083173416961283,0.1596772859746518
27337,0.27225703888038133,0.7812111771682905
27338,0.1813402209955035,0.40494960566707433
27339,0.24679906218842712,0.2895521546537581
27340,0.02175459013627126,0.2000671395923952
27341,0.2022378722536124,0.7008250645134194
27342,0.027954500537540842,0.5823253182827742
27343,0.05058545840895677,0.12062350707890943
27344,0.32665222185711035,0.5699621774093904
27345,0.07167700950140483,0.29954508008910563
27346,0.8432002784228738,0.9714085703161758
27347,0.7661185921209904,0.9521133826390549
27348,0.13465939700017654,0.28611681499113084
27349,0.05839919396214082,0.20400779658460605
27350,0.21453690393286265,0.9444185541314349
27351,0.8223154149312423,0.8963355314381793
27352,0.10690224570760506,0.3548645352397171
27353,0.009205383208465414,0.08258685425679882
27354,0.16367200465622844,0.6288074349083477
27355,0.2682850740981163,0.48194782092260674
27356,0.21786159452798623,0.6010864323813577
27357,0.14019556741431252,0.36453632915818757
27358,0.24498696628166314,0.7552089482956473
27359,0.3504419012929549,0.8232144612447115
27360,0.1462199529036557,0.608810651341521
27361,0.045075621236798764,0.9272129937633526
27362,0.21476071156908544,0.4298799281789231
27363,0.1444276959236771,0.30622766126210293
27364,0.06302871402834608,0.44493590027809093
27365,0.2596845537883998,0.6176981900392743
27366,0.4759796669741742,0.5965746109862025
27367,0.23599869837333193,0.5404914753334441
27368,0.11050604384190453,0.5317018660850796
27369,0.06425986860594737,0.07913041204776385
27370,0.020462859481590025,0.8623766165938436
27371,0.2706010503812655,0.3619171259848822
27372,0.08135311716226475,0.2452776945795783
27373,0.7645064088140892,0.7393741982818118
